"","word","mRT","acc"
"5571","crocks",696.909090909091,0.55
"5572","crocus",682.75,0.432432432432432
"5573","croft",696,0.657894736842105
"5574","crofter",840.375,0.205128205128205
"5575","crofters",757.6,0.27027027027027
"5576","crofts",871,0.526315789473684
"5577","croissant",653.105263157895,0.95
"5578","croissants",751.540540540541,0.973684210526316
"5579","crone",737.681818181818,0.578947368421053
"5580","crones",765.5,0.648648648648649
"5581","cronies",817.233333333333,0.769230769230769
"5582","crony",810.333333333333,0.315789473684211
"5583","crook",598.325,1
"5584","crooked",681.361111111111,0.9
"5585","crooking",674.470588235294,0.425
"5586","crooks",634.052631578947,0.95
"5587","croon",799.111111111111,0.473684210526316
"5588","crooned",656,0.65
"5589","crooner",740.666666666667,0.675
"5590","crooners",756.692307692308,0.65
"5591","crooning",766.807692307692,0.684210526315789
"5592","croons",832,0.421052631578947
"5593","crop",540.315789473684,1
"5594","cropped",629.184210526316,1
"5595","cropper",791.807692307692,0.764705882352941
"5596","croppers",711.45,0.526315789473684
"5597","cropping",651.794117647059,0.85
"5598","crops",596.111111111111,0.947368421052632
"5599","croquet",649.205128205128,1
"5600","croquettes",688.454545454545,0.846153846153846
"5601","crosier",874,0.027027027027027
"5602","cross",614.4,1
"5603","crossbar",668.030303030303,0.891891891891892
"5604","crossbars",612.861111111111,0.947368421052632
"5605","crossbeams",802.4,0.769230769230769
"5606","crossbones",747.48275862069,0.783783783783784
"5607","crossbow",641.305555555556,0.9
"5608","crossbows",712.588235294118,0.918918918918919
"5609","crossbred",873.962962962963,0.710526315789474
"5610","crossbreds",794.833333333333,0.631578947368421
"5611","crossbreed",830.333333333333,0.789473684210526
"5612","crossbreeds",783.4375,0.82051282051282
"5613","crosscut",903.9375,0.4
"5614","crosse",796.666666666667,0.153846153846154
"5615","crossed",556.75,1
"5616","crosser",772.785714285714,0.756756756756757
"5617","crosses",592.125,1
"5618","crossing",624.05,1
"5619","crossings",600.297297297297,0.973684210526316
"5620","crossly",751.354838709677,0.837837837837838
"5621","crossness",778.933333333333,0.375
"5622","crosspiece",731.952380952381,0.525
"5623","crossply",740.333333333333,0.0789473684210526
"5624","crossroad",645.514285714286,0.972222222222222
"5625","crossroads",584.361111111111,0.972972972972973
"5626","crosstrees",756.75,0.108108108108108
"5627","crosswind",744.647058823529,0.85
"5628","crosswinds",718.555555555556,0.710526315789474
"5629","crosswise",770.888888888889,0.486486486486487
"5630","crossword",539.526315789474,0.95
"5631","crosswords",583.794871794872,0.975
"5632","crotch",643.052631578947,1
"5633","crotches",751.526315789474,0.974358974358974
"5634","crotchet",694.378378378378,0.925
"5635","crotchets",789,0.828571428571429
"5636","crouch",600.555555555556,0.972972972972973
"5637","crouched",641.184210526316,1
"5638","crouches",705.575757575758,0.916666666666667
"5639","crouching",591.575,1
"5640","croup",627.25,0.2
"5641","croupier",766.304347826087,0.621621621621622
"5642","croupiers",731.8125,0.421052631578947
"5643","croups",628.625,0.210526315789474
"5644","croupy",665,0.0256410256410256
"5645","croutons",721.025641025641,0.975
"5646","crow",542.973684210526,0.95
"5647","crowbar",635.333333333333,0.923076923076923
"5648","crowbars",778.060606060606,0.868421052631579
"5649","crowd",555.025,1
"5650","crowded",629.457142857143,0.945945945945946
"5651","crowding",577.72972972973,1
"5652","crowds",553.315789473684,1
"5653","crowed",818.785714285714,0.777777777777778
"5654","crowfoot",895.2,0.25
"5655","crowing",699.870967741935,0.775
"5656","crown",528.648648648649,0.973684210526316
"5657","crowned",580.846153846154,1
"5658","crowning",692.243243243243,1
"5659","crowns",550.307692307692,0.975
"5660","crows",566.275,1
"5661","crucial",584.538461538462,0.975
"5662","crude",561.307692307692,0.975
"5663","crudely",638.5,0.9
"5664","cruder",820.083333333333,0.631578947368421
"5665","crudest",782.4,0.810810810810811
"5666","crueller",738.185185185185,0.75
"5667","cruellest",777.393939393939,0.891891891891892
"5668","cruelly",637.970588235294,0.944444444444444
"5669","cruelties",745.1,0.789473684210526
"5670","cruelty",619,0.95
"5671","cruet",662.5,0.15
"5672","cruets",840.5,0.1
"5673","cruise",618.783783783784,0.973684210526316
"5674","cruised",601.75,1
"5675","cruiser",610.157894736842,0.974358974358974
"5676","cruisers",761.055555555556,0.947368421052632
"5677","cruises",564.153846153846,0.975
"5678","cruising",586.825,1
"5679","crumb",632.166666666667,0.947368421052632
"5680","crumble",583.078947368421,1
"5681","crumbled",581.289473684211,1
"5682","crumbles",643.081081081081,0.973684210526316
"5683","crumbling",643.513513513514,0.973684210526316
"5684","crumbly",703.769230769231,0.975
"5685","crumbs",667.222222222222,0.972972972972973
"5686","crummy",655.518518518518,0.710526315789474
"5687","crumpet",615.675675675676,0.973684210526316
"5688","crumpets",647.837837837838,0.948717948717949
"5689","crumple",604.138888888889,0.972972972972973
"5690","crumpled",638.605263157895,1
"5691","crumples",652.694444444444,0.947368421052632
"5692","crumpling",667.575757575758,0.868421052631579
"5693","crunch",594.973684210526,1
"5694","crunched",664.75,0.864864864864865
"5695","crunches",615.710526315789,0.974358974358974
"5696","crunching",655.135135135135,0.973684210526316
"5697","crunchy",582.722222222222,0.947368421052632
"5698","crusade",634.358974358974,0.975
"5699","crusades",622.823529411765,0.894736842105263
"5700","cruse",605.833333333333,0.162162162162162
"5701","crush",545.125,1
"5702","crushed",514.974358974359,0.975
"5703","crushes",591.1,1
"5704","crushing",608.105263157895,0.95
"5705","crust",585.783783783784,0.973684210526316
"5706","crusted",642.75,0.923076923076923
"5707","crustier",715.068965517241,0.783783783783784
"5708","crusts",580.371428571429,0.921052631578947
"5709","crusty",678.051282051282,0.975
"5710","crutch",660.435897435897,0.975
"5711","crutches",670.428571428571,0.972222222222222
"5712","crux",693.95,0.526315789473684
"5713","cry",528.777777777778,0.972972972972973
"5714","crying",524.315789473684,1
"5715","crypt",607.5625,0.842105263157895
"5716","cryptic",655.763157894737,0.95
"5717","crypts",645.354838709677,0.837837837837838
"5718","crystal",551.605263157895,1
"5719","crystals",561.5,1
"5720","crèches",751.466666666667,0.75
"5721","cub",602.733333333333,0.75
"5722","cuba",694.054054054054,0.973684210526316
"5723","cuban",662.085714285714,0.875
"5724","cubans",634.294117647059,0.871794871794872
"5725","cube",525.421052631579,1
"5726","cubed",678.272727272727,0.825
"5727","cubes",569.378378378378,0.925
"5728","cubic",639.736842105263,0.95
"5729","cubing",778.055555555556,0.486486486486487
"5730","cubist",715.826086956522,0.657142857142857
"5731","cubists",845.176470588235,0.485714285714286
"5732","cubit",721.066666666667,0.375
"5733","cubits",638.8125,0.421052631578947
"5734","cubs",614.588235294118,0.85
"5735","cuckold",775.066666666667,0.394736842105263
"5736","cuckoo",629.473684210526,1
"5737","cuckoos",669.942857142857,0.945945945945946
"5738","cud",639.545454545455,0.275
"5739","cuddle",560.820512820513,0.975
"5740","cuddled",577.189189189189,0.973684210526316
"5741","cuddles",552.675,1
"5742","cuddlier",774.081081081081,0.973684210526316
"5743","cuddly",745.078947368421,0.95
"5744","cudgel",694.833333333333,0.3
"5745","cudgelled",828.888888888889,0.225
"5746","cudgels",682.307692307692,0.325
"5747","cue",606.052631578947,0.95
"5748","cues",594.5,0.947368421052632
"5749","cuff",682.769230769231,0.975
"5750","cuffed",651.5,0.8
"5751","cuffing",705.64,0.641025641025641
"5752","cuffs",658.575,1
"5753","cuirass",775.25,0.108108108108108
"5754","cuisine",581.175,1
"5755","cull",684.826086956522,0.605263157894737
"5756","culled",742.8,0.526315789473684
"5757","culling",699.103448275862,0.725
"5758","culls",684.24,0.625
"5759","culotte",730.2,0.125
"5760","culottes",604.333333333333,0.075
"5761","culprit",677.942857142857,0.921052631578947
"5762","culprits",638.473684210526,0.95
"5763","cult",573.918918918919,0.973684210526316
"5764","cults",665.828571428571,0.875
"5765","culture",526.175,1
"5766","cultured",657.025,1
"5767","cultures",601.026315789474,1
"5768","culvert",742.555555555556,0.236842105263158
"5769","culverts",673.466666666667,0.384615384615385
"5770","cumber",856.166666666667,0.315789473684211
"5771","cumbered",689.75,0.4
"5772","cumbrous",816.428571428571,0.184210526315789
"5773","cunning",635.428571428571,0.945945945945946
"5774","cunt",634.228571428571,0.921052631578947
"5775","cunts",622.69696969697,0.868421052631579
"5776","cup",570.243243243243,0.973684210526316
"5777","cupboard",613.157894736842,1
"5778","cupboards",611.25,0.972972972972973
"5779","cupful",680.5,0.65
"5780","cupfuls",887.470588235294,0.447368421052632
"5781","cupid",595.184210526316,0.95
"5782","cupids",602,0.925
"5783","cuppa",611.3,0.540540540540541
"5784","cuppas",676.789473684211,0.475
"5785","cupped",676.324324324324,0.973684210526316
"5786","cupping",707.290322580645,0.837837837837838
"5787","cups",575.837837837838,0.973684210526316
"5788","cur",648.166666666667,0.162162162162162
"5789","curate",672.148148148148,0.710526315789474
"5790","curates",765.285714285714,0.567567567567568
"5791","curb",580.138888888889,0.972972972972973
"5792","curbed",665.888888888889,0.75
"5793","curbing",750.935483870968,0.794871794871795
"5794","curbs",627.027027027027,0.925
"5795","curd",643.884615384615,0.702702702702703
"5796","curdle",682.657142857143,0.945945945945946
"5797","curdled",753.25,0.947368421052632
"5798","curdles",709.090909090909,0.891891891891892
"5799","curds",756.344827586207,0.763157894736842
"5800","cure",553.916666666667,0.947368421052632
"5801","cured",579.378378378378,0.948717948717949
"5802","cures",645.131578947368,1
"5803","curfew",642.052631578947,1
"5804","curfews",721.625,0.8
"5805","curia",709,0.05
"5806","curing",770.4,0.875
"5807","curious",526.078947368421,0.95
"5808","curl",571.025,1
"5809","curled",615.805555555556,0.947368421052632
"5810","curler",764.607142857143,0.736842105263158
"5811","curlers",783.783783783784,0.925
"5812","curlew",698.6,0.135135135135135
"5813","curlews",744.666666666667,0.315789473684211
"5814","curlier",754.633333333333,0.789473684210526
"5815","curling",585.108108108108,1
"5816","curls",568.078947368421,1
"5817","curly",593.945945945946,0.925
"5818","currant",694.371428571429,0.897435897435897
"5819","currants",624.382352941176,0.871794871794872
"5820","current",515,1
"5821","currents",574.974358974359,0.975
"5822","curried",642.666666666667,0.72972972972973
"5823","curries",610.25,1
"5824","curry",545.027027027027,1
"5825","curs",874.714285714286,0.184210526315789
"5826","curse",515.358974358974,0.975
"5827","cursed",574.394736842105,1
"5828","curses",608.864864864865,0.973684210526316
"5829","cursing",565.769230769231,0.975
"5830","cursive",884.666666666667,0.315789473684211
"5831","curt",768.166666666667,0.486486486486487
"5832","curtail",659.515151515152,0.825
"5833","curtailed",652.447368421053,0.95
"5834","curtails",711.633333333333,0.833333333333333
"5835","curtain",513.35,1
"5836","curtained",704.055555555556,0.9
"5837","curtains",525.131578947368,1
"5838","curtly",674.464285714286,0.717948717948718
"5839","curtness",855.153846153846,0.333333333333333
"5840","curtsied",838.96,0.641025641025641
"5841","curtsies",755.84375,0.82051282051282
"5842","curtsy",760.9,0.526315789473684
"5843","curve",554.717948717949,0.975
"5844","curved",556.684210526316,1
"5845","curves",575.625,1
"5846","curving",604.111111111111,0.947368421052632
"5847","curé",720.933333333333,0.375
"5848","curés",620.5,0.102564102564103
"5849","cushion",576.925,1
"5850","cushioned",611.725,1
"5851","cushions",564.512820512821,0.975
"5852","cushy",821.294117647059,0.435897435897436
"5853","cusp",717.933333333333,0.405405405405405
"5854","cusps",825.611111111111,0.45
"5855","cuss",744.666666666667,0.6
"5856","cussed",782.423076923077,0.65
"5857","cussing",684.681818181818,0.564102564102564
"5858","custard",544.95,1
"5859","custards",581.972222222222,1
"5860","custom",551.078947368421,1
"5861","customs",572,0.974358974358974
"5862","cut",531.051282051282,0.975
"5863","cutback",717.222222222222,0.947368421052632
"5864","cutbacks",708.818181818182,0.825
"5865","cute",503.846153846154,0.975
"5866","cutely",647.705882352941,0.894736842105263
"5867","cuteness",675.157894736842,0.974358974358974
"5868","cuter",721.178571428571,0.756756756756757
"5869","cutest",688.138888888889,0.947368421052632
"5870","cutlass",637.65,0.5
"5871","cutler",697.708333333333,0.666666666666667
"5872","cutlers",721.809523809524,0.538461538461538
"5873","cutlet",751.029411764706,0.85
"5874","cutlets",723.59375,0.842105263157895
"5875","cutout",809.333333333333,0.648648648648649
"5876","cutouts",740.25,0.555555555555556
"5877","cutpurse",1010,0.0526315789473684
"5878","cuts",578.973684210526,0.974358974358974
"5879","cutter",662.225806451613,0.837837837837838
"5880","cutters",765.9,0.769230769230769
"5881","cutthroat",936.227272727273,0.578947368421053
"5882","cutting",544.394736842105,1
"5883","cuttings",600.684210526316,1
"5884","cuttle",674.25,0.307692307692308
"5885","cycle",526.717948717949,0.975
"5886","cycled",597.351351351351,1
"5887","cycles",603.842105263158,1
"5888","cyclic",733.714285714286,0.756756756756757
"5889","cycling",557.026315789474,1
"5890","cyclist",580.9,1
"5891","cyclists",591.225,1
"5892","cyclone",624.175,1
"5893","cyclones",694.942857142857,0.945945945945946
"5894","cyclops",768,0.972222222222222
"5895","cygnet",778,0.297297297297297
"5896","cygnets",793.347826086957,0.58974358974359
"5897","cymbal",729.96,0.625
"5898","cymbals",820.866666666667,0.394736842105263
"5899","cynic",692.441176470588,0.871794871794872
"5900","cynics",714.878787878788,0.942857142857143
"5901","cypress",808.16,0.694444444444444
"5902","cyprian",832.421052631579,0.527777777777778
"5903","cypriot",798.535714285714,0.7
"5904","cypriots",760.388888888889,0.473684210526316
"5905","cyprus",657.9,1
"5906","cyril",891.538461538462,0.325
"5907","cyst",706.586206896552,0.725
"5908","cysts",711.037037037037,0.675
"5909","czar",740.294117647059,0.425
"5910","czars",817.846153846154,0.333333333333333
"5911","czech",707.185185185185,0.675
"5912","czechs",796.964285714286,0.717948717948718
"5913","dab",651.5,0.82051282051282
"5914","dabbed",685.055555555556,0.9
"5915","dabbing",750,0.897435897435897
"5916","dabble",639.344827586207,0.763157894736842
"5917","dabbled",690.351351351351,0.948717948717949
